,index,Rating,Player,mu,sigma,skills_threesigma,Player Name,Player DOB
696,1988-01-21Daniel Dzufer,"trueskill.Rating(mu=23.950, sigma=8.278)",1988-01-21Daniel Dzufer,23.950100480701355,8.277873895621486,-0.8835212061631026,Daniel Dzufer,1988-01-21
697,1988-01-28Grant Birchall,"trueskill.Rating(mu=29.805, sigma=3.999)",1988-01-28Grant Birchall,29.805006806306455,3.999275615060023,17.807179961126387,Grant Birchall,1988-01-28
698,1988-02-09Jarrad Oakley-Nicholls,"trueskill.Rating(mu=24.813, sigma=7.952)",1988-02-09Jarrad Oakley-Nicholls,24.813279232021205,7.951812314174577,0.9578422894974743,Jarrad Oakley-Nicholls,1988-02-09
699,1988-02-16Clint Bartram,"trueskill.Rating(mu=27.614, sigma=5.265)",1988-02-16Clint Bartram,27.614168821469093,5.2649488103571995,11.819322390397495,Clint Bartram,1988-02-16
700,1988-02-16Ryan Cook,"trueskill.Rating(mu=25.240, sigma=7.746)",1988-02-16Ryan Cook,25.2399249464438,7.7462857096079665,2.0010678176199015,Ryan Cook,1988-02-16
701,1988-02-18Danny Stanley,"trueskill.Rating(mu=27.065, sigma=5.602)",1988-02-18Danny Stanley,27.06454332530925,5.602029231110791,10.258455631976876,Danny Stanley,1988-02-18
702,1988-02-26Tommy Walsh,"trueskill.Rating(mu=23.863, sigma=8.092)",1988-02-26Tommy Walsh,23.862735316217606,8.091928457489798,-0.41305005625178737,Tommy Walsh,1988-02-26
703,1988-02-28Xavier Ellis,"trueskill.Rating(mu=30.057, sigma=5.384)",1988-02-28Xavier Ellis,30.05693047300408,5.384301429817995,13.904026183550094,Xavier Ellis,1988-02-28
704,1988-02-29Brent Macaffer,"trueskill.Rating(mu=26.064, sigma=5.744)",1988-02-29Brent Macaffer,26.064305008535104,5.744423388212534,8.831034843897502,Brent Macaffer,1988-02-29
705,1988-02-29Lindsay Thomas,"trueskill.Rating(mu=25.748, sigma=4.146)",1988-02-29Lindsay Thomas,25.74773458017032,4.145569935537674,13.311024773557298,Lindsay Thomas,1988-02-29
706,1988-03-04Liam Patrick,"trueskill.Rating(mu=27.753, sigma=7.759)",1988-03-04Liam Patrick,27.753305535743173,7.759410649713154,4.47507358660371,Liam Patrick,1988-03-04
707,1988-03-04Shaun Higgins,"trueskill.Rating(mu=22.450, sigma=4.650)",1988-03-04Shaun Higgins,22.44977300975959,4.650003588585236,8.499762244003879,Shaun Higgins,1988-03-04
708,1988-03-05Kristin Thornton,"trueskill.Rating(mu=23.264, sigma=8.131)",1988-03-05Kristin Thornton,23.263625939311783,8.131147446885066,-1.1298164013434153,Kristin Thornton,1988-03-05
709,1988-03-06Jamie McNamara,"trueskill.Rating(mu=18.034, sigma=7.500)",1988-03-06Jamie McNamara,18.03368052560416,7.50039957597609,-4.467518202324108,Jamie McNamara,1988-03-06
710,1988-03-14Matt Riggio,"trueskill.Rating(mu=22.484, sigma=7.914)",1988-03-14Matt Riggio,22.483607518894164,7.91387939062678,-1.2580306529861751,Matt Riggio,1988-03-14
711,1988-03-14Patrick Ryder,"trueskill.Rating(mu=30.153, sigma=4.105)",1988-03-14Patrick Ryder,30.153078440240872,4.1054891473737865,17.83661099811951,Patrick Ryder,1988-03-14
712,1988-03-15Garrick Ibbotson,"trueskill.Rating(mu=22.475, sigma=4.360)",1988-03-15Garrick Ibbotson,22.475466948913308,4.36045016291399,9.394116460171338,Garrick Ibbotson,1988-03-15
713,1988-03-16Malcolm Lynch,"trueskill.Rating(mu=25.102, sigma=8.296)",1988-03-16Malcolm Lynch,25.102096952339515,8.295804500581974,0.21468345059358995,Malcolm Lynch,1988-03-16
714,1988-03-21Shaun Hampson,"trueskill.Rating(mu=22.456, sigma=5.816)",1988-03-21Shaun Hampson,22.456125124744506,5.81625230311509,5.007368215399236,Shaun Hampson,1988-03-21
715,1988-03-30Robbie Gray,"trueskill.Rating(mu=26.259, sigma=4.571)",1988-03-30Robbie Gray,26.259403811360322,4.571145385022554,12.54596765629266,Robbie Gray,1988-03-30
716,1988-04-06Leigh Adams,"trueskill.Rating(mu=24.985, sigma=5.348)",1988-04-06Leigh Adams,24.984793515446857,5.347530327755187,8.942202532181295,Leigh Adams,1988-04-06
717,1988-04-10Sam Jacobs,"trueskill.Rating(mu=23.652, sigma=4.809)",1988-04-10Sam Jacobs,23.651553050916544,4.809103626672265,9.22424217089975,Sam Jacobs,1988-04-10
718,1988-04-10Travis Varcoe,"trueskill.Rating(mu=34.926, sigma=4.702)",1988-04-10Travis Varcoe,34.9257491676955,4.701859187383328,20.820171605545514,Travis Varcoe,1988-04-10
719,1988-04-19Shaun Grigg,"trueskill.Rating(mu=29.261, sigma=4.428)",1988-04-19Shaun Grigg,29.260750646164514,4.428469426794395,15.975342365781328,Shaun Grigg,1988-04-19
720,1988-04-24Peter Faulks,"trueskill.Rating(mu=23.090, sigma=8.200)",1988-04-24Peter Faulks,23.0896951814466,8.200319583684982,-1.5112635696083458,Peter Faulks,1988-04-24
721,1988-04-28Colin Garland,"trueskill.Rating(mu=18.153, sigma=4.725)",1988-04-28Colin Garland,18.153069486909384,4.725233986581622,3.9773675271645175,Colin Garland,1988-04-28
722,1988-04-28Jamie OReilly,"trueskill.Rating(mu=23.925, sigma=8.172)",1988-04-28Jamie OReilly,23.924954670053342,8.172373881862598,-0.5921669755344503,Jamie OReilly,1988-04-28
723,1988-05-03Brent Renouf,"trueskill.Rating(mu=24.603, sigma=6.289)",1988-05-03Brent Renouf,24.603111326388376,6.288857307497245,5.736539403896643,Brent Renouf,1988-05-03
724,1988-05-05Nathan Krakouer,"trueskill.Rating(mu=27.545, sigma=5.882)",1988-05-05Nathan Krakouer,27.545362192145753,5.882323173913924,9.898392670403982,Nathan Krakouer,1988-05-05
725,1988-05-12Bachar Houli,"trueskill.Rating(mu=30.337, sigma=4.485)",1988-05-12Bachar Houli,30.336633177868382,4.48549175940705,16.880157899647234,Bachar Houli,1988-05-12
726,1988-05-16Chris Dawes,"trueskill.Rating(mu=29.298, sigma=5.166)",1988-05-16Chris Dawes,29.298385294301635,5.166231327732992,13.79969131110266,Chris Dawes,1988-05-16
727,1988-05-18Gavin Urquhart,"trueskill.Rating(mu=18.141, sigma=6.508)",1988-05-18Gavin Urquhart,18.14076461136353,6.508440836973479,-1.3845578995569099,Gavin Urquhart,1988-05-18
728,1988-05-19Eric Mackenzie,"trueskill.Rating(mu=20.585, sigma=4.343)",1988-05-19Eric Mackenzie,20.5850575780054,4.343426119471723,7.55477921959023,Eric Mackenzie,1988-05-19
729,1988-05-20Jaxson Barham,"trueskill.Rating(mu=25.568, sigma=7.864)",1988-05-20Jaxson Barham,25.567816185913266,7.863539834343339,1.9771966828832497,Jaxson Barham,1988-05-20
730,1988-05-26Brennan Stack,"trueskill.Rating(mu=23.858, sigma=7.429)",1988-05-26Brennan Stack,23.857677104354035,7.428904490804541,1.5709636319404119,Brennan Stack,1988-05-26
731,1988-05-26Joel Selwood,"trueskill.Rating(mu=34.219, sigma=4.240)",1988-05-26Joel Selwood,34.21925423402222,4.239948430846596,21.499408941482436,Joel Selwood,1988-05-26
732,1988-05-30Brock OBrien,"trueskill.Rating(mu=22.284, sigma=8.210)",1988-05-30Brock OBrien,22.283524001355485,8.20969631412997,-2.3455649410344215,Brock OBrien,1988-05-30
733,1988-06-05Matthew Westhoff,"trueskill.Rating(mu=26.227, sigma=8.002)",1988-06-05Matthew Westhoff,26.226928580466307,8.001552967363265,2.222269678376513,Matthew Westhoff,1988-06-05
734,1988-06-07Matthew Leuenberger,"trueskill.Rating(mu=20.663, sigma=5.285)",1988-06-07Matthew Leuenberger,20.663464119358967,5.285239194152271,4.807746536902155,Matthew Leuenberger,1988-06-07
735,1988-06-07Tom Hislop,"trueskill.Rating(mu=15.787, sigma=7.259)",1988-06-07Tom Hislop,15.787059328038128,7.2590392150549885,-5.990058317126836,Tom Hislop,1988-06-07
736,1988-06-09Callum Wilson,"trueskill.Rating(mu=23.554, sigma=7.810)",1988-06-09Callum Wilson,23.55437179277638,7.80991055651879,0.12464012322001139,Callum Wilson,1988-06-09
737,1988-06-12Nick Smith,"trueskill.Rating(mu=30.418, sigma=4.250)",1988-06-12Nick Smith,30.418176123048035,4.249881682208671,17.66853107642202,Nick Smith,1988-06-12
738,1988-06-16David Armitage,"trueskill.Rating(mu=16.393, sigma=4.915)",1988-06-16David Armitage,16.393409963342716,4.915445204351943,1.6470743502868856,David Armitage,1988-06-16
739,1988-06-17Simon White,"trueskill.Rating(mu=28.572, sigma=5.803)",1988-06-17Simon White,28.571817129318536,5.8029299642295875,11.163027236629773,Simon White,1988-06-17
740,1988-06-17Tom Couch,"trueskill.Rating(mu=24.532, sigma=8.234)",1988-06-17Tom Couch,24.532315689805422,8.233691518136498,-0.1687588646040723,Tom Couch,1988-06-17
741,1988-06-20Josh Kennedy,"trueskill.Rating(mu=31.389, sigma=4.338)",1988-06-20Josh Kennedy,31.388932787780057,4.33794293487657,18.375103983150346,Josh Kennedy,1988-06-20
742,1988-06-22Jackson Sheringham,"trueskill.Rating(mu=25.071, sigma=7.791)",1988-06-22Jackson Sheringham,25.071385710010446,7.79127808490911,1.697551455283115,Jackson Sheringham,1988-06-22
743,1988-06-23Jarryn Geary,"trueskill.Rating(mu=29.503, sigma=4.712)",1988-06-23Jarryn Geary,29.502687078065886,4.711993465316882,15.366706682115241,Jarryn Geary,1988-06-23
744,1988-06-26Rohan Bail,"trueskill.Rating(mu=25.335, sigma=6.064)",1988-06-26Rohan Bail,25.33524554771447,6.063851528500881,7.143690962211828,Rohan Bail,1988-06-26
745,1988-07-01Todd Goldstein,"trueskill.Rating(mu=31.667, sigma=4.121)",1988-07-01Todd Goldstein,31.666812692718437,4.121107532668721,19.303490094712274,Todd Goldstein,1988-07-01
746,1988-07-05Garry Moss,"trueskill.Rating(mu=18.229, sigma=7.564)",1988-07-05Garry Moss,18.2290984743714,7.563627898516784,-4.46178522117895,Garry Moss,1988-07-05
747,1988-07-06Leroy Jetta,"trueskill.Rating(mu=23.818, sigma=5.592)",1988-07-06Leroy Jetta,23.817522421351914,5.5916224112652495,7.042655187556164,Leroy Jetta,1988-07-06
748,1988-07-07Sharrod Wellingham,"trueskill.Rating(mu=31.168, sigma=4.901)",1988-07-07Sharrod Wellingham,31.167623848832644,4.901212088174479,16.463987584309205,Sharrod Wellingham,1988-07-07
749,1988-07-12Jeromey Webberley,"trueskill.Rating(mu=26.589, sigma=7.744)",1988-07-12Jeromey Webberley,26.588826815652354,7.744048528058299,3.3566812314774594,Jeromey Webberley,1988-07-12
750,1988-07-18Jarrod Harbrow,"trueskill.Rating(mu=26.360, sigma=4.295)",1988-07-18Jarrod Harbrow,26.360018831259435,4.294831696423794,13.475523741988054,Jarrod Harbrow,1988-07-18
751,1988-07-21Matthew ODwyer,"trueskill.Rating(mu=22.306, sigma=8.066)",1988-07-21Matthew ODwyer,22.305694936915728,8.066109093692646,-1.8926323441622088,Matthew ODwyer,1988-07-21
752,1988-07-21Tom Hawkins,"trueskill.Rating(mu=31.718, sigma=4.296)",1988-07-21Tom Hawkins,31.717913119558272,4.296322450303707,18.828945768647152,Tom Hawkins,1988-07-21
753,1988-07-24Ricky Petterd,"trueskill.Rating(mu=26.130, sigma=5.642)",1988-07-24Ricky Petterd,26.129823615227153,5.641876869321629,9.204193007262266,Ricky Petterd,1988-07-24
754,1988-07-25Brad Dick,"trueskill.Rating(mu=27.372, sigma=7.497)",1988-07-25Brad Dick,27.37161380873624,7.497141930019435,4.880188018677934,Brad Dick,1988-07-25
755,1988-07-25David Mackay,"trueskill.Rating(mu=31.204, sigma=4.915)",1988-07-25David Mackay,31.203570581690492,4.915371921070585,16.457454818478737,David Mackay,1988-07-25
756,1988-07-25Matt Suckling,"trueskill.Rating(mu=26.984, sigma=5.314)",1988-07-25Matt Suckling,26.984325799331316,5.314296085459023,11.041437542954249,Matt Suckling,1988-07-25
757,1988-08-01Travis Boak,"trueskill.Rating(mu=25.229, sigma=4.266)",1988-08-01Travis Boak,25.22903894191972,4.266369727519753,12.429929759360459,Travis Boak,1988-08-01
758,1988-08-03Scott Gumbleton,"trueskill.Rating(mu=19.643, sigma=6.717)",1988-08-03Scott Gumbleton,19.643273975997104,6.717317357467638,-0.5086780964058093,Scott Gumbleton,1988-08-03
759,1988-08-10Stewart Crameri,"trueskill.Rating(mu=23.645, sigma=5.214)",1988-08-10Stewart Crameri,23.64525577713586,5.214325529764059,8.002279187843682,Stewart Crameri,1988-08-10
760,1988-08-16Simon Hogan,"trueskill.Rating(mu=22.928, sigma=7.652)",1988-08-16Simon Hogan,22.928455738579704,7.652432069601351,-0.02884047022434899,Simon Hogan,1988-08-16
761,1988-08-17Lachlan Hansen,"trueskill.Rating(mu=27.299, sigma=4.432)",1988-08-17Lachlan Hansen,27.2992833924083,4.431972845408007,14.003364856184279,Lachlan Hansen,1988-08-17
762,1988-08-28Wade Thompson,"trueskill.Rating(mu=26.238, sigma=8.269)",1988-08-28Wade Thompson,26.237889896267024,8.269214971261526,1.4302449824824457,Wade Thompson,1988-08-28
763,1988-08-30Trent Dennis-Lane,"trueskill.Rating(mu=21.738, sigma=7.161)",1988-08-30Trent Dennis-Lane,21.73811567764555,7.161021941140861,0.255049854222964,Trent Dennis-Lane,1988-08-30
764,1988-09-01Kyle Hardingham,"trueskill.Rating(mu=19.057, sigma=5.625)",1988-09-01Kyle Hardingham,19.05694396842807,5.624625641922192,2.183067042661495,Kyle Hardingham,1988-09-01
765,1988-09-06Albert Proud,"trueskill.Rating(mu=29.132, sigma=7.229)",1988-09-06Albert Proud,29.132030579331364,7.228861825332055,7.445445103335196,Albert Proud,1988-09-06
766,1988-09-11Ricky Henderson,"trueskill.Rating(mu=21.833, sigma=5.712)",1988-09-11Ricky Henderson,21.833364743676235,5.712103814074571,4.69705330145252,Ricky Henderson,1988-09-11
767,1988-09-18Jay van Berlo,"trueskill.Rating(mu=24.531, sigma=6.764)",1988-09-18Jay van Berlo,24.530560109913218,6.764130692301039,4.238168033010098,Jay van Berlo,1988-09-18
768,1988-09-19Nathan Djerrkura,"trueskill.Rating(mu=17.574, sigma=7.552)",1988-09-19Nathan Djerrkura,17.5741379093033,7.551623622864742,-5.080732959290927,Nathan Djerrkura,1988-09-19
769,1988-09-20James Frawley,"trueskill.Rating(mu=25.922, sigma=4.291)",1988-09-20James Frawley,25.92161243006503,4.291005238459721,13.048596714685868,James Frawley,1988-09-20
770,1988-09-21Ben Ross,"trueskill.Rating(mu=22.578, sigma=7.522)",1988-09-21Ben Ross,22.578254618980782,7.522069179734692,0.012047079776706937,Ben Ross,1988-09-21
771,1988-09-22Daniel Connors,"trueskill.Rating(mu=28.903, sigma=7.074)",1988-09-22Daniel Connors,28.902824336799977,7.073797663889405,7.681431345131763,Daniel Connors,1988-09-22
772,1988-09-22Liam Jurrah,"trueskill.Rating(mu=30.485, sigma=6.779)",1988-09-22Liam Jurrah,30.485475907239213,6.778965173175498,10.14858038771272,Liam Jurrah,1988-09-22
773,1988-10-02Austin Wonaeamirri,"trueskill.Rating(mu=27.423, sigma=7.216)",1988-10-02Austin Wonaeamirri,27.423482809561477,7.2162682271187135,5.774678128205338,Austin Wonaeamirri,1988-10-02
774,1988-10-05Jarryd Morton,"trueskill.Rating(mu=20.305, sigma=7.152)",1988-10-05Jarryd Morton,20.30509628957763,7.151752627372824,-1.1501615925408437,Jarryd Morton,1988-10-05
775,1988-10-08John Williams,"trueskill.Rating(mu=24.652, sigma=8.304)",1988-10-08John Williams,24.65230880763573,8.303584901025523,-0.25844589544083973,John Williams,1988-10-08
776,1988-10-10Ryan Williams,"trueskill.Rating(mu=23.744, sigma=8.275)",1988-10-10Ryan Williams,23.74430852044229,8.275255927864356,-1.0814592631507765,Ryan Williams,1988-10-10
777,1988-10-13Cale Hooker,"trueskill.Rating(mu=21.375, sigma=4.536)",1988-10-13Cale Hooker,21.37493101535742,4.536393107940768,7.765751691535115,Cale Hooker,1988-10-13
778,1988-10-19Tim Mohr,"trueskill.Rating(mu=16.146, sigma=6.800)",1988-10-19Tim Mohr,16.146442770926235,6.800363976006281,-4.254649157092608,Tim Mohr,1988-10-19
779,1988-10-21Ben Howlett,"trueskill.Rating(mu=24.392, sigma=5.293)",1988-10-21Ben Howlett,24.392146862304564,5.292546855640307,8.514506295383644,Ben Howlett,1988-10-21
780,1988-10-25Shane Edwards,"trueskill.Rating(mu=30.882, sigma=4.367)",1988-10-25Shane Edwards,30.881985923937908,4.366851912880967,17.781430185295008,Shane Edwards,1988-10-25
781,1988-10-26Joel Tippett,"trueskill.Rating(mu=22.632, sigma=7.897)",1988-10-26Joel Tippett,22.632247765012917,7.897033073706735,-1.0588514561072877,Joel Tippett,1988-10-26
782,1988-10-30Daniel Stewart,"trueskill.Rating(mu=17.188, sigma=6.854)",1988-10-30Daniel Stewart,17.18767463938646,6.853801937989728,-3.3737311745827228,Daniel Stewart,1988-10-30
783,1988-10-31Jack Riewoldt,"trueskill.Rating(mu=29.058, sigma=3.752)",1988-10-31Jack Riewoldt,29.05784908189849,3.7516897205002633,17.802779920397697,Jack Riewoldt,1988-10-31
784,1988-11-02Chris Mayne,"trueskill.Rating(mu=29.024, sigma=4.414)",1988-11-02Chris Mayne,29.02399509676231,4.413524358616655,15.783422020912344,Chris Mayne,1988-11-02
785,1988-11-06Brodie Martin,"trueskill.Rating(mu=24.128, sigma=7.107)",1988-11-06Brodie Martin,24.128493821784705,7.107225035050553,2.806818716633046,Brodie Martin,1988-11-06
786,1988-11-15Pearce Hanley,"trueskill.Rating(mu=21.346, sigma=5.070)",1988-11-15Pearce Hanley,21.34578804533144,5.070459259716224,6.1344102661827655,Pearce Hanley,1988-11-15
787,1988-11-17Andrew Collins,"trueskill.Rating(mu=24.186, sigma=6.827)",1988-11-17Andrew Collins,24.185609814426336,6.826596010889941,3.7058217817565122,Andrew Collins,1988-11-17
788,1988-12-04Clayton Collard,"trueskill.Rating(mu=25.770, sigma=8.304)",1988-12-04Clayton Collard,25.769715918728718,8.304161207770676,0.85723229541669,Clayton Collard,1988-12-04
789,1988-12-17Mitch Brown,"trueskill.Rating(mu=13.743, sigma=5.307)",1988-12-17Mitch Brown,13.743055332585785,5.307473723140844,-2.1793658368367463,Mitch Brown,1988-12-17
790,1988-12-17Nathan Brown,"trueskill.Rating(mu=24.074, sigma=4.733)",1988-12-17Nathan Brown,24.073965231270044,4.733116969622551,9.87461432240239,Nathan Brown,1988-12-17
791,1988-12-24Joe Anderson,"trueskill.Rating(mu=26.443, sigma=7.785)",1988-12-24Joe Anderson,26.442541316021256,7.784614825797454,3.088696838628895,Joe Anderson,1988-12-24
792,1988-12-25Mitch Thorp,"trueskill.Rating(mu=24.676, sigma=8.252)",1988-12-25Mitch Thorp,24.67551208588889,8.252459847262072,-0.08186745589732425,Mitch Thorp,1988-12-25
793,1988-12-30Isaac Smith,"trueskill.Rating(mu=31.394, sigma=4.921)",1988-12-30Isaac Smith,31.3944458246798,4.921481189035439,16.630002257573484,Isaac Smith,1988-12-30
794,1988-12-31Steven Morris,"trueskill.Rating(mu=33.398, sigma=5.340)",1988-12-31Steven Morris,33.397908820922744,5.33974882801494,17.378662336877923,Steven Morris,1988-12-31
795,1989-01-04Mitch Farmer,"trueskill.Rating(mu=28.763, sigma=6.954)",1989-01-04Mitch Farmer,28.763449554717074,6.953981336831692,7.9015055442219975,Mitch Farmer,1989-01-04
796,1989-01-10Kyle Reimers,"trueskill.Rating(mu=26.034, sigma=6.198)",1989-01-10Kyle Reimers,26.03398232408382,6.197583237504517,7.441232611570268,Kyle Reimers,1989-01-10
797,1989-01-19Josh Hill,"trueskill.Rating(mu=35.975, sigma=4.520)",1989-01-19Josh Hill,35.974986102639804,4.519811982582401,22.4155501548926,Josh Hill,1989-01-19
798,1989-01-20Brett Meredith,"trueskill.Rating(mu=24.487, sigma=7.710)",1989-01-20Brett Meredith,24.487156520596884,7.7104683256908055,1.355751543524466,Brett Meredith,1989-01-20
799,1989-01-21Craig Bird,"trueskill.Rating(mu=26.963, sigma=4.955)",1989-01-21Craig Bird,26.96329576838939,4.954993367989755,12.098315664420124,Craig Bird,1989-01-21
800,1989-01-21James Polkinghorne,"trueskill.Rating(mu=27.903, sigma=5.368)",1989-01-21James Polkinghorne,27.902559921929434,5.368475949336078,11.797132073921201,James Polkinghorne,1989-01-21
801,1989-01-24Will Schofield,"trueskill.Rating(mu=32.205, sigma=4.333)",1989-01-24Will Schofield,32.204846076869764,4.332862109580969,19.206259748126858,Will Schofield,1989-01-24
802,1989-02-01Steven Browne,"trueskill.Rating(mu=24.260, sigma=7.477)",1989-02-01Steven Browne,24.26042419747886,7.477085314813619,1.8291682530380022,Steven Browne,1989-02-01
803,1989-02-05James Hawksley,"trueskill.Rating(mu=25.778, sigma=6.974)",1989-02-05James Hawksley,25.777634748904905,6.973879117743421,4.855997395674642,James Hawksley,1989-02-05
804,1989-02-08Josh Jenkins,"trueskill.Rating(mu=24.535, sigma=5.412)",1989-02-08Josh Jenkins,24.53485455062632,5.411788130027283,8.299490160544472,Josh Jenkins,1989-02-08
805,1989-02-09Dayne Zorko,"trueskill.Rating(mu=25.904, sigma=5.429)",1989-02-09Dayne Zorko,25.904161907428332,5.428887692815262,9.617498828982548,Dayne Zorko,1989-02-09
806,1989-02-10Tim Houlihan,"trueskill.Rating(mu=22.031, sigma=7.592)",1989-02-10Tim Houlihan,22.03146220143865,7.592399591114139,-0.7457365719037696,Tim Houlihan,1989-02-10
807,1989-02-11Ben Warren,"trueskill.Rating(mu=25.603, sigma=6.815)",1989-02-11Ben Warren,25.60326133530926,6.814520756798012,5.159699064915223,Ben Warren,1989-02-11
808,1989-02-12Matthew Lobbe,"trueskill.Rating(mu=21.080, sigma=5.356)",1989-02-12Matthew Lobbe,21.079539805218875,5.356174799415244,5.01101540697314,Matthew Lobbe,1989-02-12
809,1989-02-13Rhys Palmer,"trueskill.Rating(mu=19.448, sigma=5.345)",1989-02-13Rhys Palmer,19.44847003590746,5.34465000114355,3.4145200324768084,Rhys Palmer,1989-02-13
810,1989-02-15Daniel Currie,"trueskill.Rating(mu=24.136, sigma=7.834)",1989-02-15Daniel Currie,24.136189186780953,7.834214302925164,0.6335462780054613,Daniel Currie,1989-02-15
811,1989-02-16Niall McKeever,"trueskill.Rating(mu=27.879, sigma=7.057)",1989-02-16Niall McKeever,27.87904479272975,7.05708013971408,6.707804373587511,Niall McKeever,1989-02-16
812,1989-02-17Dawson Simpson,"trueskill.Rating(mu=24.556, sigma=7.449)",1989-02-17Dawson Simpson,24.55610025878884,7.448556504560587,2.210430745107079,Dawson Simpson,1989-02-17
813,1989-02-18Patrick McGinnity,"trueskill.Rating(mu=31.235, sigma=5.493)",1989-02-18Patrick McGinnity,31.234770149164845,5.492743047144756,14.75654100773058,Patrick McGinnity,1989-02-18
814,1989-02-19Levi Greenwood,"trueskill.Rating(mu=28.461, sigma=5.235)",1989-02-19Levi Greenwood,28.461328977533192,5.23536415946886,12.755236499126612,Levi Greenwood,1989-02-19
815,1989-02-21Clayton Hinkley,"trueskill.Rating(mu=20.966, sigma=7.603)",1989-02-21Clayton Hinkley,20.96554576535866,7.603224670287777,-1.844128245504674,Clayton Hinkley,1989-02-21
816,1989-02-24Mark Austin,"trueskill.Rating(mu=21.228, sigma=6.370)",1989-02-24Mark Austin,21.227526498532367,6.369705033327765,2.118411398549071,Mark Austin,1989-02-24
817,1989-02-27Isaac Weetra,"trueskill.Rating(mu=23.424, sigma=8.221)",1989-02-27Isaac Weetra,23.42439152557449,8.221241675916556,-1.2393335021751781,Isaac Weetra,1989-02-27
818,1989-03-01Ben Stratton,"trueskill.Rating(mu=25.609, sigma=4.418)",1989-03-01Ben Stratton,25.609116047987616,4.418336868574446,12.354105442264277,Ben Stratton,1989-03-01
819,1989-03-04Rhys Magin,"trueskill.Rating(mu=22.645, sigma=8.209)",1989-03-04Rhys Magin,22.64480120150409,8.208830669454683,-1.9816908068599552,Rhys Magin,1989-03-04
820,1989-03-06Cruize Garlett,"trueskill.Rating(mu=29.573, sigma=7.271)",1989-03-06Cruize Garlett,29.57324656940357,7.271243100047362,7.759517269261483,Cruize Garlett,1989-03-06
821,1989-03-08Sam Sheldon,"trueskill.Rating(mu=29.817, sigma=6.530)",1989-03-08Sam Sheldon,29.8168702571503,6.529579289053127,10.228132389990918,Sam Sheldon,1989-03-08
822,1989-03-13Andrejs Everitt,"trueskill.Rating(mu=24.119, sigma=5.104)",1989-03-13Andrejs Everitt,24.118710627791643,5.103964553017455,8.806816968739277,Andrejs Everitt,1989-03-13
823,1989-03-13David Ellard,"trueskill.Rating(mu=25.057, sigma=6.553)",1989-03-13David Ellard,25.057068790619642,6.5528720533633305,5.3984526305296505,David Ellard,1989-03-13
824,1989-03-14David Gourdis,"trueskill.Rating(mu=20.669, sigma=7.977)",1989-03-14David Gourdis,20.669421509970054,7.977429871772034,-3.2628681053460475,David Gourdis,1989-03-14
825,1989-03-15Bryce Gibbs,"trueskill.Rating(mu=24.178, sigma=4.221)",1989-03-15Bryce Gibbs,24.17785128532271,4.221493422916569,11.513371016573004,Bryce Gibbs,1989-03-15
826,1989-03-20Chris Schmidt,"trueskill.Rating(mu=21.890, sigma=7.518)",1989-03-20Chris Schmidt,21.89029466876091,7.517885150564735,-0.6633607829332959,Chris Schmidt,1989-03-20
827,1989-03-24James Sellar,"trueskill.Rating(mu=21.395, sigma=6.829)",1989-03-24James Sellar,21.39459300569315,6.828904010318983,0.9078809747362016,James Sellar,1989-03-24
828,1989-03-25Tom Collier,"trueskill.Rating(mu=20.793, sigma=6.981)",1989-03-25Tom Collier,20.792830171352282,6.981305819157774,-0.15108728612104017,Tom Collier,1989-03-25
829,1989-03-30Matt Austin,"trueskill.Rating(mu=31.068, sigma=7.670)",1989-03-30Matt Austin,31.068147141822454,7.66995775543081,8.058273875530023,Matt Austin,1989-03-30
830,1989-04-03Israel Folau,"trueskill.Rating(mu=21.102, sigma=7.863)",1989-04-03Israel Folau,21.102396971469364,7.862971720395887,-2.4865181897182964,Israel Folau,1989-04-03
831,1989-04-05Jarrhan Jacky,"trueskill.Rating(mu=26.150, sigma=8.297)",1989-04-05Jarrhan Jacky,26.15041187438675,8.297038907829657,1.2592951508977812,Jarrhan Jacky,1989-04-05
832,1989-04-09Tim McIntyre,"trueskill.Rating(mu=25.493, sigma=8.286)",1989-04-09Tim McIntyre,25.49250850783947,8.28601358430255,0.6344677549318227,Tim McIntyre,1989-04-09
833,1989-04-18Adam Cockie,"trueskill.Rating(mu=21.153, sigma=8.019)",1989-04-18Adam Cockie,21.152523017308408,8.019483190658844,-2.905926554668124,Adam Cockie,1989-04-18
834,1989-04-25Robbie Tarrant,"trueskill.Rating(mu=25.380, sigma=5.193)",1989-04-25Robbie Tarrant,25.380080592276812,5.1931747463928195,9.800556353098354,Robbie Tarrant,1989-04-25
835,1989-04-29Ben Reid,"trueskill.Rating(mu=22.122, sigma=5.027)",1989-04-29Ben Reid,22.122020359199276,5.027110190862427,7.0406897866119955,Ben Reid,1989-04-29
836,1989-05-02Chris Masten,"trueskill.Rating(mu=22.376, sigma=4.576)",1989-05-02Chris Masten,22.375776163943286,4.57602506154317,8.647700979313775,Chris Masten,1989-05-02
837,1989-05-04Lewis Jetta,"trueskill.Rating(mu=34.913, sigma=4.840)",1989-05-04Lewis Jetta,34.91282127904074,4.840309032436531,20.391894181731146,Lewis Jetta,1989-05-04
838,1989-05-11Jack Grimes,"trueskill.Rating(mu=23.249, sigma=5.487)",1989-05-11Jack Grimes,23.249177557836475,5.486847715181039,6.788634412293359,Jack Grimes,1989-05-11
